type,text_index,line_id,text
dhamma@mn139@3@mn139:13.1@Now, mendicants, pleasure linked to sensuality is low, crude, ordinary, ignoble, and pointless. Indulging in such happiness is a principle beset by pain, harm, stress, and fever, and it is the wrong way. 
dhamma@mn139@1@mn139:13.4@Tatra, bhikkhave, yo kāmapaṭisandhisukhino somanassānuyogaṁ ananuyogo hīnaṁ gammaṁ pothujjanikaṁ anariyaṁ anatthasaṁhitaṁ, adukkho eso dhammo anupaghāto anupāyāso apariḷāho; 
dhamma@mn139@3@mn139:13.4@Breaking off such indulgence is a principle free of pain, harm, stress, and fever, and it is the right way. 
dhamma@mn139@1@mn139:13.7@Tatra, bhikkhave, yo attakilamathānuyogo dukkho anariyo anatthasaṁhito, sadukkho eso dhammo saupaghāto saupāyāso sapariḷāho; 
dhamma@mn139@3@mn139:13.7@Indulging in self-mortification is painful, ignoble, and pointless. It is a principle beset by pain, harm, stress, and fever, and it is the wrong way. 
dhamma@mn139@1@mn139:13.10@Tatra, bhikkhave, yo attakilamathānuyogaṁ ananuyogo dukkhaṁ anariyaṁ anatthasaṁhitaṁ, adukkho eso dhammo anupaghāto anupāyāso apariḷāho; 
dhamma@mn139@3@mn139:13.10@Breaking off such indulgence is a principle free of pain, harm, stress, and fever, and it is the right way. 
dhamma@mn139@1@mn139:13.13@Tatra, bhikkhave, yāyaṁ majjhimā paṭipadā tathāgatena abhisambuddhā, cakkhukaraṇī ñāṇakaraṇī upasamāya abhiññāya sambodhāya nibbānāya saṁvattati, adukkho eso dhammo anupaghāto anupāyāso apariḷāho; 
dhamma@mn139@3@mn139:13.13@The middle way of practice by which the Realized One was awakened gives vision and knowledge, and leads to peace, direct knowledge, awakening, and extinguishment. It is a principle free of pain, harm, stress, and fever, and it is the right way. 
dhamma@mn139@1@mn139:13.16@Tatra, bhikkhave, yāyaṁ ussādanā ca apasādanā ca no ca dhammadesanā, sadukkho eso dhammo saupaghāto saupāyāso sapariḷāho; 
dhamma@mn139@3@mn139:13.16@Flattering and rebuking without teaching Dhamma is a principle beset by pain, harm, stress, and fever, and it is the wrong way. 
dhamma@mn139@1@mn139:13.19@Tatra, bhikkhave, yāyaṁ nevussādanā ca na apasādanā ca dhammadesanā ca, adukkho eso dhammo anupaghāto anupāyāso apariḷāho; 
dhamma@mn139@3@mn139:13.19@Neither flattering nor rebuking, and just teaching Dhamma is a principle free of pain, harm, stress, and fever, and it is the right way. 
dhamma@mn139@1@mn139:13.22@Tatra, bhikkhave, yamidaṁ kāmasukhaṁ mīḷhasukhaṁ pothujjanasukhaṁ anariyasukhaṁ, sadukkho eso dhammo saupaghāto saupāyāso sapariḷāho; 
dhamma@mn139@3@mn139:13.22@Sensual pleasure—a filthy, common, ignoble pleasure—is a principle beset by pain, harm, stress, and fever, and it is the wrong way. 
dhamma@mn139@1@mn139:13.25@Tatra, bhikkhave, yamidaṁ nekkhammasukhaṁ pavivekasukhaṁ upasamasukhaṁ sambodhisukhaṁ, adukkho eso dhammo anupaghāto anupāyāso apariḷāho; 
dhamma@mn139@3@mn139:13.25@The pleasure of renunciation, the pleasure of seclusion, the pleasure of peace, the pleasure of awakening is a principle free of pain, harm, stress, and fever, and it is the right way. 
dhamma@mn139@1@mn139:13.28@Tatra, bhikkhave, yvāyaṁ rahovādo abhūto ataccho anatthasaṁhito, sadukkho eso dhammo saupaghāto saupāyāso sapariḷāho; 
dhamma@mn139@3@mn139:13.28@Saying untrue, false, and pointless things behind someone’s back is a principle beset by pain, harm, stress, and fever, and it is the wrong way. 
dhamma@mn139@1@mn139:13.31@Tatra, bhikkhave, yvāyaṁ rahovādo bhūto taccho anatthasaṁhito, sadukkho eso dhammo saupaghāto saupāyāso sapariḷāho; 
dhamma@mn139@3@mn139:13.31@Saying true and correct, but pointless things behind someone’s back is a principle beset by pain, harm, stress, and fever, and it is the wrong way. 
dhamma@mn139@1@mn139:13.34@Tatra, bhikkhave, yvāyaṁ rahovādo bhūto taccho atthasaṁhito, adukkho eso dhammo anupaghāto anupāyāso apariḷāho; 
dhamma@mn139@3@mn139:13.34@Saying true, correct, and beneficial things behind someone’s back is a principle free of pain, harm, stress, and fever, and it is the right way. 
dhamma@mn139@1@mn139:13.37@Tatra, bhikkhave, yvāyaṁ sammukhā khīṇavādo abhūto ataccho anatthasaṁhito, sadukkho eso dhammo saupaghāto saupāyāso sapariḷāho; 
dhamma@mn139@3@mn139:13.37@Saying untrue, false, and pointless things in someone’s presence is a principle beset by pain, harm, stress, and fever, and it is the wrong way. 
dhamma@mn139@1@mn139:13.40@Tatra, bhikkhave, yvāyaṁ sammukhā khīṇavādo bhūto taccho anatthasaṁhito, sadukkho eso dhammo saupaghāto saupāyāso sapariḷāho; 
dhamma@mn139@3@mn139:13.40@Saying true and correct, but pointless things in someone’s presence is a principle beset by pain, harm, stress, and fever, and it is the wrong way. 
dhamma@mn139@1@mn139:13.43@Tatra, bhikkhave, yvāyaṁ sammukhā khīṇavādo bhūto taccho atthasaṁhito, adukkho eso dhammo anupaghāto anupāyāso apariḷāho; 
dhamma@mn139@3@mn139:13.43@Saying true, correct, and beneficial things in someone’s presence is a principle free of pain, harm, stress, and fever, and it is the right way. 
dhamma@mn139@1@mn139:13.46@Tatra, bhikkhave, yamidaṁ taramānassa bhāsitaṁ, sadukkho eso dhammo saupaghāto saupāyāso sapariḷāho; 
dhamma@mn139@3@mn139:13.46@Speaking hurriedly is a principle beset by pain, harm, stress, and fever, and it is the wrong way. 
dhamma@mn139@1@mn139:13.49@Tatra, bhikkhave, yamidaṁ ataramānassa bhāsitaṁ, adukkho eso dhammo anupaghāto anupāyāso apariḷāho; 
dhamma@mn139@3@mn139:13.49@Speaking unhurriedly is a principle free of pain, harm, stress, and fever, and it is the right way. 
dhamma@mn139@1@mn139:13.52@Tatra, bhikkhave, yvāyaṁ janapadaniruttiyā ca abhiniveso samaññāya ca atisāro, sadukkho eso dhammo saupaghāto saupāyāso sapariḷāho; 
dhamma@mn139@3@mn139:13.52@Insisting on local terminology and overriding common usage is a principle beset by pain, harm, stress, and fever, and it is the wrong way. 
dhamma@mn139@1@mn139:13.55@Tatra, bhikkhave, yvāyaṁ janapadaniruttiyā ca anabhiniveso samaññāya ca anatisāro, adukkho eso dhammo anupaghāto anupāyāso apariḷāho; 
dhamma@mn139@3@mn139:13.55@Not insisting on local terminology and not overriding common usage is a principle free of pain, harm, stress, and fever, and it is the right way. 
dhamma@mn140@1@mn140:19.3@‘Sukhan’tipi vijānāti, ‘dukkhan’tipi vijānāti, ‘adukkhamasukhan’tipi vijānāti. 
dhamma@mn140@3@mn140:19.3@It knows ‘pleasure’ and ‘pain’ and ‘neutral’. 
dhamma@mn140@1@mn140:19.7@Dukkhavedaniyaṁ, bhikkhu, phassaṁ paṭicca uppajjati dukkhā vedanā. 
dhamma@mn140@3@mn140:19.7@Painful feeling arises dependent on a contact to be experienced as painful. 
dhamma@mn140@1@mn140:19.8@So dukkhaṁ vedanaṁ vedayamāno ‘dukkhaṁ vedanaṁ vedayāmī’ti pajānāti. 
dhamma@mn140@3@mn140:19.8@When they feel a painful feeling, they know: ‘I feel a painful feeling.’ 
dhamma@mn140@1@mn140:19.9@‘Tasseva dukkhavedaniyassa phassassa nirodhā yaṁ tajjaṁ vedayitaṁ dukkhavedaniyaṁ phassaṁ paṭicca uppannā dukkhā vedanā sā nirujjhati, sā vūpasammatī’ti pajānāti. 
dhamma@mn140@3@mn140:19.9@They know: ‘With the cessation of that contact to be experienced as painful, the corresponding painful feeling ceases and stops.’ 
dhamma@mn140@1@mn140:19.10@Adukkhamasukhavedaniyaṁ, bhikkhu, phassaṁ paṭicca uppajjati adukkhamasukhā vedanā. 
dhamma@mn140@3@mn140:19.10@Neutral feeling arises dependent on a contact to be experienced as neutral. 
dhamma@mn140@1@mn140:19.11@So adukkhamasukhaṁ vedanaṁ vedayamāno ‘adukkhamasukhaṁ vedanaṁ vedayāmī’ti pajānāti. 
dhamma@mn140@3@mn140:19.11@When they feel a neutral feeling, they know: ‘I feel a neutral feeling.’ 
dhamma@mn140@1@mn140:19.12@‘Tasseva adukkhamasukhavedaniyassa phassassa nirodhā yaṁ tajjaṁ vedayitaṁ adukkhamasukhavedaniyaṁ phassaṁ paṭicca uppannā adukkhamasukhā vedanā sā nirujjhati, sā vūpasammatī’ti pajānāti. 
dhamma@mn140@3@mn140:19.12@They know: ‘With the cessation of that contact to be experienced as neutral, the corresponding neutral feeling ceases and stops.’ 
dhamma@mn140@1@mn140:19.17@Dukkhavedaniyaṁ, bhikkhu, phassaṁ paṭicca uppajjati dukkhā vedanā. 
dhamma@mn140@3@mn140:19.17@
dhamma@mn140@1@mn140:19.18@So dukkhaṁ vedanaṁ vedayamāno ‘dukkhaṁ vedanaṁ vedayāmī’ti pajānāti. 
dhamma@mn140@3@mn140:19.18@
dhamma@mn140@1@mn140:19.19@‘Tasseva dukkhavedaniyassa phassassa nirodhā yaṁ tajjaṁ vedayitaṁ dukkhavedaniyaṁ phassaṁ paṭicca uppannā dukkhā vedanā sā nirujjhati, sā vūpasammatī’ti pajānāti. 
dhamma@mn140@3@mn140:19.19@
dhamma@mn140@1@mn140:19.20@Adukkhamasukhavedaniyaṁ, bhikkhu, phassaṁ paṭicca uppajjati adukkhamasukhā vedanā. 
dhamma@mn140@3@mn140:19.20@
dhamma@mn140@1@mn140:19.21@So adukkhamasukhaṁ vedanaṁ vedayamāno ‘adukkhamasukhaṁ vedanaṁ vedayāmī’ti pajānāti. 
dhamma@mn140@3@mn140:19.21@
dhamma@mn140@1@mn140:19.22@‘Tasseva adukkhamasukhavedaniyassa phassassa nirodhā yaṁ tajjaṁ vedayitaṁ adukkhamasukhavedaniyaṁ phassaṁ paṭicca uppannā adukkhamasukhā vedanā sā nirujjhati, sā vūpasammatī’ti pajānāti. 
dhamma@mn140@3@mn140:19.22@They know: ‘With the cessation of that contact to be experienced as neutral, the corresponding neutral feeling ceases and stops.’ 
dhamma@mn140@1@mn140:23.2@Dukkhañce vedanaṁ vedeti, ‘sā aniccā’ti pajānāti, ‘anajjhositā’ti pajānāti, ‘anabhinanditā’ti pajānāti. 
dhamma@mn140@3@mn140:23.2@If they feel a painful feeling, they understand that it’s impermanent, that they’re not attached to it, and that they don’t take pleasure in it. 
dhamma@mn140@1@mn140:23.3@Adukkhamasukhañce vedanaṁ vedeti, ‘sā aniccā’ti pajānāti, ‘anajjhositā’ti pajānāti, ‘anabhinanditā’ti pajānāti. 
dhamma@mn140@3@mn140:23.3@If they feel a neutral feeling, they understand that it’s impermanent, that they’re not attached to it, and that they don’t take pleasure in it. 
dhamma@mn140@1@mn140:24.2@dukkhañce vedanaṁ vedeti, visaṁyutto naṁ vedeti; 
dhamma@mn140@3@mn140:24.2@If they feel a painful feeling, they feel it detached. 
dhamma@mn140@1@mn140:24.3@adukkhamasukhañce vedanaṁ vedeti, visaṁyutto naṁ vedeti. 
dhamma@mn140@3@mn140:24.3@If they feel a neutral feeling, they feel it detached. 
dhamma@mn140@1@mn140:25.3@sabbadukkhakkhaye ñāṇaṁ. 
dhamma@mn140@3@mn140:25.3@the knowledge of the ending of suffering. 
dhamma@mn141@1@mn141:3.1@Dukkhassa ariyasaccassa ācikkhanā desanā paññāpanā paṭṭhapanā vivaraṇā vibhajanā uttānīkammaṁ, dukkhasamudayassa ariyasaccassa ācikkhanā desanā paññāpanā paṭṭhapanā vivaraṇā vibhajanā uttānīkammaṁ, dukkhanirodhassa ariyasaccassa ācikkhanā desanā paññāpanā paṭṭhapanā vivaraṇā vibhajanā uttānīkammaṁ, dukkhanirodhagāminiyā paṭipadāya ariyasaccassa ācikkhanā desanā paññāpanā paṭṭhapanā vivaraṇā vibhajanā uttānīkammaṁ. 
dhamma@mn141@3@mn141:3.1@The noble truths of suffering, the origin of suffering, the cessation of suffering, and the practice that leads to the cessation of suffering. 
dhamma@mn141@1@mn141:9.1@Dukkhassa ariyasaccassa ācikkhanā desanā paññāpanā paṭṭhapanā vivaraṇā vibhajanā uttānīkammaṁ, dukkhasamudayassa ariyasaccassa ācikkhanā desanā paññāpanā paṭṭhapanā vivaraṇā vibhajanā uttānīkammaṁ, dukkhanirodhassa ariyasaccassa ācikkhanā desanā paññāpanā paṭṭhapanā vivaraṇā vibhajanā uttānīkammaṁ, dukkhanirodhagāminiyā paṭipadāya ariyasaccassa ācikkhanā desanā paññāpanā paṭṭhapanā vivaraṇā vibhajanā uttānīkammaṁ. 
dhamma@mn141@3@mn141:9.1@The noble truths of suffering, the origin of suffering, the cessation of suffering, and the practice that leads to the cessation of suffering. 
dhamma@mn141@1@mn141:10.1@Katamañcāvuso, dukkhaṁ ariyasaccaṁ? 
dhamma@mn141@3@mn141:10.1@And what is the noble truth of suffering? 
dhamma@mn141@1@mn141:10.2@Jātipi dukkhā, jarāpi dukkhā, maraṇampi dukkhaṁ, sokaparidevadukkhadomanassupāyāsāpi dukkhā, yampicchaṁ na labhati tampi dukkhaṁ; saṅkhittena pañcupādānakkhandhā dukkhā. 
dhamma@mn141@3@mn141:10.2@Rebirth is suffering; old age is suffering; death is suffering; sorrow, lamentation, pain, sadness, and distress are suffering; not getting what you wish for is suffering. In brief, the five grasping aggregates are suffering. 
dhamma@mn141@1@mn141:14.2@Yo kho, āvuso, aññataraññatarena byasanena samannāgatassa aññataraññatarena dukkhadhammena phuṭṭhassa soko socanā socitattaṁ antosoko antoparisoko, 
dhamma@mn141@3@mn141:14.2@The sorrow, sorrowing, state of sorrow, inner sorrow, inner deep sorrow in someone who has undergone misfortune, who has experienced suffering. 
dhamma@mn141@1@mn141:15.2@Yo kho, āvuso, aññataraññatarena byasanena samannāgatassa aññataraññatarena dukkhadhammena phuṭṭhassa ādevo paridevo ādevanā paridevanā ādevitattaṁ paridevitattaṁ, 
dhamma@mn141@3@mn141:15.2@The wail, lament, wailing, lamenting, state of wailing and lamentation in someone who has undergone misfortune, who has experienced suffering. 
dhamma@mn141@1@mn141:16.1@Katamañcāvuso, dukkhaṁ? 
dhamma@mn141@3@mn141:16.1@And what is pain? 
dhamma@mn141@1@mn141:16.2@Yaṁ kho, āvuso, kāyikaṁ dukkhaṁ kāyikaṁ asātaṁ kāyasamphassajaṁ dukkhaṁ asātaṁ vedayitaṁ, 
dhamma@mn141@3@mn141:16.2@Physical pain, physical unpleasantness, the painful, unpleasant feeling that’s born from physical contact. 
dhamma@mn141@1@mn141:16.3@idaṁ vuccatāvuso: ‘dukkhaṁ’. 
dhamma@mn141@3@mn141:16.3@This is called pain. 
dhamma@mn141@1@mn141:17.2@Yaṁ kho, āvuso, cetasikaṁ dukkhaṁ cetasikaṁ asātaṁ manosamphassajaṁ dukkhaṁ asātaṁ vedayitaṁ, 
dhamma@mn141@3@mn141:17.2@Mental pain, mental displeasure, the painful, unpleasant feeling that’s born from mind contact. 
dhamma@mn141@1@mn141:18.2@Yo kho, āvuso, aññataraññatarena byasanena samannāgatassa aññataraññatarena dukkhadhammena phuṭṭhassa āyāso upāyāso āyāsitattaṁ upāyāsitattaṁ, 
dhamma@mn141@3@mn141:18.2@The stress, distress, state of stress and distress in someone who has undergone misfortune, who has experienced suffering. 
dhamma@mn141@1@mn141:19.1@Katamañcāvuso, yampicchaṁ na labhati tampi dukkhaṁ? 
dhamma@mn141@3@mn141:19.1@And what is ‘not getting what you wish for is suffering’? 
dhamma@mn141@1@mn141:19.5@Idampi: ‘yampicchaṁ na labhati tampi dukkhaṁ’. 
dhamma@mn141@3@mn141:19.5@This is: ‘not getting what you wish for is suffering.’ 
dhamma@mn141@1@mn141:19.9@sokaparidevadukkhadomanassupāyāsadhammānaṁ, āvuso, sattānaṁ evaṁ icchā uppajjati: 
dhamma@mn141@3@mn141:19.9@experience sorrow, lamentation, pain, sadness, and distress, such a wish arises: 
dhamma@mn141@1@mn141:19.10@‘aho vata mayaṁ na sokaparidevadukkhadomanassupāyāsadhammā assāma; na ca vata no sokaparidevadukkhadomanassupāyāsā āgaccheyyun’ti. 
dhamma@mn141@3@mn141:19.10@‘Oh, if only we were not liable to experience sorrow, lamentation, pain, sadness, and distress! If only sorrow, lamentation, pain, sadness, and distress would not come to us!’ 
dhamma@mn141@1@mn141:19.12@Idampi: ‘yampicchaṁ na labhati tampi dukkhaṁ’. 
dhamma@mn141@3@mn141:19.12@This is: ‘not getting what you wish for is suffering.’ 
dhamma@mn141@1@mn141:20.1@Katame cāvuso, saṅkhittena pañcupādānakkhandhā dukkhā? 
dhamma@mn141@3@mn141:20.1@And what is ‘in brief, the five grasping aggregates are suffering’? 
dhamma@mn141@1@mn141:20.3@Ime vuccantāvuso: ‘saṅkhittena pañcupādānakkhandhā dukkhā’. 
dhamma@mn141@3@mn141:20.3@This is called ‘in brief, the five grasping aggregates are suffering.’ 
dhamma@mn141@1@mn141:20.4@Idaṁ vuccatāvuso: ‘dukkhaṁ ariyasaccaṁ’. 
dhamma@mn141@3@mn141:20.4@This is called the noble truth of suffering. 
dhamma@mn141@1@mn141:21.1@Katamañcāvuso, dukkhasamudayaṁ ariyasaccaṁ? 
dhamma@mn141@3@mn141:21.1@And what is the noble truth of the origin of suffering? 
dhamma@mn141@1@mn141:21.4@idaṁ vuccatāvuso: ‘dukkhasamudayaṁ ariyasaccaṁ’. 
dhamma@mn141@3@mn141:21.4@This is called the noble truth of the origin of suffering. 
dhamma@mn141@1@mn141:22.1@Katamañcāvuso, dukkhanirodhaṁ ariyasaccaṁ? 
dhamma@mn141@3@mn141:22.1@And what is the noble truth of the cessation of suffering? 
dhamma@mn141@4@mn141:22.1@dukkhanirodhaṁ → dukkhanirodho (bj, sya-all, km)
dhamma@mn141@1@mn141:22.3@idaṁ vuccatāvuso: ‘dukkhanirodhaṁ ariyasaccaṁ’. 
dhamma@mn141@3@mn141:22.3@This is called the noble truth of the cessation of suffering. 
dhamma@mn141@1@mn141:23.1@Katamañcāvuso, dukkhanirodhagāminī paṭipadā ariyasaccaṁ? 
dhamma@mn141@3@mn141:23.1@And what is the noble truth of the practice that leads to the cessation of suffering? 
dhamma@mn141@1@mn141:24.2@Yaṁ kho, āvuso, dukkhe ñāṇaṁ, dukkhasamudaye ñāṇaṁ, dukkhanirodhe ñāṇaṁ, dukkhanirodhagāminiyā paṭipadāya ñāṇaṁ, 
dhamma@mn141@3@mn141:24.2@Knowing about suffering, the origin of suffering, the cessation of suffering, and the practice that leads to the cessation of suffering. 
dhamma@mn141@1@mn141:31.7@Idaṁ vuccatāvuso: ‘dukkhanirodhagāminī paṭipadā ariyasaccaṁ’. 
dhamma@mn141@3@mn141:31.7@This is called the noble truth of the practice that leads to the cessation of suffering. 
dhamma@mn142@1@mn142:3.9@Bhagavantaṁ, bhante, āgamma mahāpajāpati gotamī dukkhe nikkaṅkhā, dukkhasamudaye nikkaṅkhā, dukkhanirodhe nikkaṅkhā, dukkhanirodhagāminiyā paṭipadāya nikkaṅkhā. 
